[01.12.2016 12:12:52,146] [main] INFO  CostEstimationFitness  - i: 176; j: 15
[01.12.2016 14:21:19,448] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) - (File_numeric - Duration_numeric)
[01.12.2016 14:21:19,448] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:21:19,569] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 9969.69
[01.12.2016 14:21:19,570] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) - PDR_UFP_numeric
[01.12.2016 14:21:19,570] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:21:19,681] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5838.89
[01.12.2016 14:21:19,682] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: AFP_numeric * PDR_AFP_numeric
[01.12.2016 14:21:19,682] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:21:19,790] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5836.96
[01.12.2016 14:21:19,791] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((PDR_AFP_numeric * AFP_numeric) - (PDR_AFP_numeric * Dev.Type_numeric)) + ((Enquiry_numeric / PDR_AFP_numeric) / (AFP_numeric * PDR_AFP_numeric))
[01.12.2016 14:21:19,791] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:21:19,902] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5835.23
[01.12.2016 14:21:19,902] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((PDR_AFP_numeric * AFP_numeric) - (PDR_AFP_numeric * Dev.Type_numeric)) + (AFP_numeric / (AFP_numeric * PDR_AFP_numeric))
[01.12.2016 14:21:19,902] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:21:19,973] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5824.88
[01.12.2016 14:21:19,974] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((Duration_numeric / NPDR_AFP_numeric) + (AFP_numeric * Dev.Type_numeric)) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:21:19,974] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:21:20,912] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 101.6 MB
[01.12.2016 14:21:21,179] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5820.28
[01.12.2016 14:21:21,179] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) + (Added_numeric / AFP_numeric)
[01.12.2016 14:21:21,179] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:21:21,381] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5799.78
[01.12.2016 14:21:21,381] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) + (((Duration_numeric * File_numeric) + ((Duration_numeric / NPDR_AFP_numeric) / (AFP_numeric * PDR_AFP_numeric))) / (AFP_numeric * PDR_AFP_numeric))
[01.12.2016 14:21:21,381] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:21:21,865] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5788.02
[01.12.2016 14:21:21,865] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) + ((AFP_numeric * PDR_AFP_numeric) / ((Duration_numeric / NPDR_AFP_numeric) + ((AFP_numeric * PDR_AFP_numeric) / (Duration_numeric / NPDR_AFP_numeric))))
[01.12.2016 14:21:21,865] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:21:21,938] [main] INFO  CostEstimationMain  - Evaulation of dataset: china.arff
[01.12.2016 14:21:21,938] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5788.02
[01.12.2016 14:21:21,938] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) + ((AFP_numeric * PDR_AFP_numeric) / ((Duration_numeric / NPDR_AFP_numeric) + ((AFP_numeric * PDR_AFP_numeric) / (Duration_numeric / NPDR_AFP_numeric))))
[01.12.2016 14:21:21,938] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:21:39,765] [main] INFO  FileObject  - Reading File china.arff
[01.12.2016 14:21:39,847] [main] INFO  CostEstimationFitness  - Inputs size: 17; variables: 17; dataLen: 499; outputs size: 499
[01.12.2016 14:21:39,886] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:21:39,889] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:21:39,904] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:21:39,961] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:21:39,962] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.5 MB
[01.12.2016 14:21:40,164] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5838.89
[01.12.2016 14:21:40,165] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: AFP_numeric * PDR_AFP_numeric
[01.12.2016 14:21:40,165] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:21:41,465] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 107.2 MB
[01.12.2016 14:21:41,721] [main] INFO  CostEstimationMain  - Evaulation of dataset: china.arff
[01.12.2016 14:21:41,722] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5838.89
[01.12.2016 14:21:41,722] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: AFP_numeric * PDR_AFP_numeric
[01.12.2016 14:21:41,722] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:30:33,971] [main] INFO  FileObject  - Reading File china.arff
[01.12.2016 14:30:34,062] [main] INFO  CostEstimationFitness  - Inputs size: 17; variables: 17; dataLen: 499; outputs size: 499
[01.12.2016 14:30:34,097] [main] INFO  org.jgap.gp.impl.GPGenotype  - Creating initial population
[01.12.2016 14:30:34,101] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free: 123.0 MB
[01.12.2016 14:30:34,115] [main] INFO  org.jgap.gp.impl.GPPopulation  - Prototype program set
[01.12.2016 14:30:34,161] [main] INFO  org.jgap.gp.impl.GPGenotype  - Mem free after creating population: 123.0 MB
[01.12.2016 14:30:34,162] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 0, memory free: 120.5 MB
[01.12.2016 14:30:34,405] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 177217.30
[01.12.2016 14:30:34,406] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (N_effort_numeric - NPDU_UFP_numeric) * (N_effort_numeric / N_effort_numeric)
[01.12.2016 14:30:34,406] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:30:35,081] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 175238.60
[01.12.2016 14:30:35,081] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,081] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:30:35,232] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 173259.90
[01.12.2016 14:30:35,233] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) * (Exp(Dev.Type_numeric))
[01.12.2016 14:30:35,233] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:30:35,391] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 171297.99
[01.12.2016 14:30:35,392] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,392] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:30:35,473] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 169356.50
[01.12.2016 14:30:35,473] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,473] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 5
[01.12.2016 14:30:35,553] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 167517.06
[01.12.2016 14:30:35,554] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (N_effort_numeric - NPDU_UFP_numeric) * ((((((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) / N_effort_numeric)
[01.12.2016 14:30:35,554] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:30:35,634] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 165511.1
[01.12.2016 14:30:35,635] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((((((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,635] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:30:35,736] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 163643.6
[01.12.2016 14:30:35,737] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (((((((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,737] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:30:35,822] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 162085.10
[01.12.2016 14:30:35,822] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((((((((N_effort_numeric - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric) - NPDU_UFP_numeric
[01.12.2016 14:30:35,823] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 9
[01.12.2016 14:30:36,360] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 25, memory free: 104.8 MB
[01.12.2016 14:30:39,002] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 50, memory free: 84.1 MB
[01.12.2016 14:30:39,111] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 7299.59
[01.12.2016 14:30:39,112] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (AFP_numeric * PDR_AFP_numeric) + (Duration_numeric + 1.0)
[01.12.2016 14:30:39,112] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:30:39,445] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5838.89
[01.12.2016 14:30:39,445] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: AFP_numeric * PDR_AFP_numeric
[01.12.2016 14:30:39,445] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 1
[01.12.2016 14:30:40,677] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5838.89
[01.12.2016 14:30:40,677] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: Exp((log (AFP_numeric * PDR_AFP_numeric)))
[01.12.2016 14:30:40,678] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:30:41,200] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 75, memory free: 83.5 MB
[01.12.2016 14:30:41,490] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5803.01
[01.12.2016 14:30:41,490] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / 8.0) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:41,490] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 2
[01.12.2016 14:30:41,571] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5803.01
[01.12.2016 14:30:41,571] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / 8.0) + (Exp((log (AFP_numeric * PDR_AFP_numeric))))
[01.12.2016 14:30:41,571] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:30:42,979] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5803.01
[01.12.2016 14:30:42,980] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: Exp((log ((Duration_numeric / 8.0) + (Exp((log (AFP_numeric * PDR_AFP_numeric)))))))
[01.12.2016 14:30:42,980] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:30:43,270] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5800.62
[01.12.2016 14:30:43,270] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: Exp((log ((Duration_numeric / 7.0) + (Exp((log (AFP_numeric * PDR_AFP_numeric)))))))
[01.12.2016 14:30:43,270] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:30:43,270] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 100, memory free: 81.9 MB
[01.12.2016 14:30:45,507] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 125, memory free: 79.5 MB
[01.12.2016 14:30:47,515] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 150, memory free: 76.8 MB
[01.12.2016 14:30:48,154] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5789.67
[01.12.2016 14:30:48,154] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (PDR_AFP_numeric + Resource_numeric)) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:48,154] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 3
[01.12.2016 14:30:48,559] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5786.91
[01.12.2016 14:30:48,559] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((log ((AFP_numeric * PDR_AFP_numeric) * PDR_AFP_numeric)) * PDR_AFP_numeric) + Resource_numeric) + Resource_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:48,559] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 9
[01.12.2016 14:30:49,020] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5785.51
[01.12.2016 14:30:49,020] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log (((log (AFP_numeric * ((AFP_numeric * PDR_AFP_numeric) + Resource_numeric))) * PDR_AFP_numeric) + Resource_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:49,020] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 9
[01.12.2016 14:30:49,227] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5776.21
[01.12.2016 14:30:49,227] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + NPDU_UFP_numeric) * PDR_AFP_numeric) + Resource_numeric) + Resource_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:49,227] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:30:49,747] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5730.89
[01.12.2016 14:30:49,747] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log (((PDR_AFP_numeric + Resource_numeric) * PDR_AFP_numeric) * PDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:49,747] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:30:49,839] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 175, memory free: 74.7 MB
[01.12.2016 14:30:51,033] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5718.42
[01.12.2016 14:30:51,033] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log (((((Changed_numeric + NPDU_UFP_numeric) * PDR_AFP_numeric) + Resource_numeric) * PDR_AFP_numeric) * PDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:51,033] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:30:52,343] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 200, memory free: 87.1 MB
[01.12.2016 14:30:52,880] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5694.04
[01.12.2016 14:30:52,880] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + NPDU_UFP_numeric) + Resource_numeric) * PDR_AFP_numeric) * PDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:52,880] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:30:54,607] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5693.61
[01.12.2016 14:30:54,607] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + (Changed_numeric + NPDU_UFP_numeric)) + Resource_numeric) * PDR_AFP_numeric) * PDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:54,607] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:30:54,894] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 225, memory free: 77.4 MB
[01.12.2016 14:30:57,319] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 250, memory free: 67.2 MB
[01.12.2016 14:30:59,825] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 275, memory free: 80.2 MB
[01.12.2016 14:30:59,933] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5688.01
[01.12.2016 14:30:59,934] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + (Changed_numeric + NPDU_UFP_numeric)) + Resource_numeric) * PDR_AFP_numeric) * NPDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:30:59,934] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:31:02,301] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 300, memory free: 70.6 MB
[01.12.2016 14:31:04,759] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 325, memory free: 59.0 MB
[01.12.2016 14:31:07,239] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 350, memory free: 71.5 MB
[01.12.2016 14:31:09,850] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 375, memory free: 59.4 MB
[01.12.2016 14:31:12,546] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 400, memory free: 70.9 MB
[01.12.2016 14:31:15,173] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5687.18
[01.12.2016 14:31:15,174] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + NPDU_UFP_numeric) + Resource_numeric) * NPDR_AFP_numeric) * NPDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:15,174] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:31:15,174] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 425, memory free: 61.7 MB
[01.12.2016 14:31:16,476] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5686.71
[01.12.2016 14:31:16,476] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: (Duration_numeric / (log ((((Changed_numeric + (Changed_numeric + NPDU_UFP_numeric)) + Resource_numeric) * NPDR_AFP_numeric) * NPDR_AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:16,476] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 8
[01.12.2016 14:31:17,631] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 450, memory free: 52.1 MB
[01.12.2016 14:31:20,062] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 475, memory free: 65.9 MB
[01.12.2016 14:31:22,580] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 500, memory free: 56.3 MB
[01.12.2016 14:31:25,044] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 525, memory free: 47.1 MB
[01.12.2016 14:31:27,529] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 550, memory free: 61.3 MB
[01.12.2016 14:31:30,025] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 575, memory free: 51.3 MB
[01.12.2016 14:31:32,518] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 600, memory free: 40.7 MB
[01.12.2016 14:31:35,091] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 625, memory free: 54.4 MB
[01.12.2016 14:31:37,191] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5670.61
[01.12.2016 14:31:37,192] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log ((((AFP_numeric * PDR_AFP_numeric) + NPDR_AFP_numeric) * NPDR_AFP_numeric) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:37,192] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:31:37,705] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 650, memory free: 43.4 MB
[01.12.2016 14:31:38,222] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5663.98
[01.12.2016 14:31:38,222] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log ((((Changed_numeric + NPDU_UFP_numeric) + Resource_numeric) * NPDR_AFP_numeric) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:38,222] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 7
[01.12.2016 14:31:38,648] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5642.97
[01.12.2016 14:31:38,648] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log (((Changed_numeric + NPDR_AFP_numeric) * (AFP_numeric * PDR_AFP_numeric)) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:38,648] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:31:40,248] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 675, memory free: 32.8 MB
[01.12.2016 14:31:41,137] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5628.83
[01.12.2016 14:31:41,137] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log (((Changed_numeric + NPDR_AFP_numeric) * (Changed_numeric + NPDU_UFP_numeric)) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:41,137] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:31:42,752] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 700, memory free: 45.6 MB
[01.12.2016 14:31:45,078] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5627.83
[01.12.2016 14:31:45,078] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log (((Changed_numeric + NPDR_AFP_numeric) * (Changed_numeric + PDR_AFP_numeric)) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:45,078] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:31:45,282] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 725, memory free: 34.8 MB
[01.12.2016 14:31:45,387] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5577.32
[01.12.2016 14:31:45,387] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 7.0) / (log (((Enquiry_numeric + NPDR_AFP_numeric) * (Changed_numeric + NPDU_UFP_numeric)) * AFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:45,387] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 6
[01.12.2016 14:31:46,809] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution fitness: 5527.30
[01.12.2016 14:31:46,809] [main] INFO  org.jgap.gp.impl.GPGenotype  - Best solution: ((AFP_numeric / 5.0) / ((Enquiry_numeric + NPDR_AFP_numeric) * (Changed_numeric + NPDU_UFP_numeric))) + (AFP_numeric * PDR_AFP_numeric)
[01.12.2016 14:31:46,809] [main] INFO  org.jgap.gp.impl.GPGenotype  - Depth of chrom: 4
[01.12.2016 14:31:47,702] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 750, memory free: 24.4 MB
[01.12.2016 14:31:50,259] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 775, memory free: 38.2 MB
[01.12.2016 14:31:52,839] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 800, memory free: 28.7 MB
[01.12.2016 14:31:55,520] [main] INFO  org.jgap.gp.impl.GPGenotype  - Evolving generation 825, memory free: 18.9 MB
